1,-1,29,37,267,82,-1,1,-1,-1
1,-1,113,120,248,191,-1,1,-1,-1
1,-1,352,0,51,68,-1,1,-1,-1
2,-1,30,36,267,83,-1,1,-1,-1
2,-1,113,121,248,190,-1,1,-1,-1
2,-1,352,0,51,66,-1,1,-1,-1
3,-1,30,36,267,83,-1,1,-1,-1
3,-1,113,121,247,190,-1,1,-1,-1
3,-1,352,0,50,65,-1,1,-1,-1
4,-1,30,36,266,83,-1,1,-1,-1
4,-1,113,121,246,189,-1,1,-1,-1
4,-1,352,0,50,64,-1,1,-1,-1
5,-1,31,36,266,84,-1,1,-1,-1
5,-1,112,121,245,188,-1,1,-1,-1
5,-1,352,0,49,63,-1,1,-1,-1
6,-1,31,36,266,84,-1,1,-1,-1
6,-1,114,120,245,187,-1,1,-1,-1
6,-1,352,0,48,62,-1,1,-1,-1
7,-1,31,35,266,85,-1,1,-1,-1
7,-1,114,120,244,187,-1,1,-1,-1
7,-1,352,0,48,61,-1,1,-1,-1
8,-1,32,35,266,85,-1,1,-1,-1
8,-1,113,122,243,186,-1,1,-1,-1
8,-1,352,0,47,60,-1,1,-1,-1
9,-1,32,35,266,85,-1,1,-1,-1
9,-1,114,121,242,185,-1,1,-1,-1
9,-1,352,0,47,59,-1,1,-1,-1
10,-1,32,35,266,86,-1,1,-1,-1
10,-1,114,122,242,184,-1,1,-1,-1
10,-1,352,0,46,58,-1,1,-1,-1
11,-1,33,35,266,86,-1,1,-1,-1
11,-1,114,122,241,184,-1,1,-1,-1
11,-1,352,0,46,56,-1,1,-1,-1
12,-1,33,34,266,87,-1,1,-1,-1
12,-1,114,122,240,183,-1,1,-1,-1
12,-1,352,0,45,55,-1,1,-1,-1
13,-1,33,34,266,87,-1,1,-1,-1
13,-1,115,122,239,182,-1,1,-1,-1
13,-1,352,0,44,54,-1,1,-1,-1
14,-1,34,34,266,87,-1,1,-1,-1
14,-1,115,123,239,181,-1,1,-1,-1
14,-1,352,0,44,53,-1,1,-1,-1
14,-1,0,265,36,41,-1,1,-1,-1
15,-1,34,34,266,88,-1,1,-1,-1
15,-1,115,123,238,181,-1,1,-1,-1
15,-1,352,0,43,52,-1,1,-1,-1
15,-1,0,266,36,42,-1,1,-1,-1
16,-1,34,34,266,88,-1,1,-1,-1
16,-1,115,123,237,180,-1,1,-1,-1
16,-1,352,0,43,51,-1,1,-1,-1
16,-1,0,264,36,43,-1,1,-1,-1
17,-1,35,33,266,89,-1,1,-1,-1
17,-1,115,122,236,179,-1,1,-1,-1
17,-1,352,0,42,50,-1,1,-1,-1
17,-1,0,264,37,43,-1,1,-1,-1
18,-1,35,33,266,89,-1,1,-1,-1
18,-1,115,122,236,179,-1,1,-1,-1
18,-1,352,0,41,49,-1,1,-1,-1
18,-1,0,263,37,44,-1,1,-1,-1
19,-1,35,33,266,89,-1,1,-1,-1
19,-1,116,123,235,178,-1,1,-1,-1
19,-1,352,0,41,47,-1,1,-1,-1
19,-1,0,261,37,45,-1,1,-1,-1
20,-1,36,33,265,90,-1,1,-1,-1
20,-1,116,123,234,177,-1,1,-1,-1
20,-1,352,0,40,46,-1,1,-1,-1
20,-1,0,261,37,46,-1,1,-1,-1
21,-1,36,32,265,90,-1,1,-1,-1
21,-1,116,124,233,176,-1,1,-1,-1
21,-1,352,0,40,45,-1,1,-1,-1
21,-1,0,260,37,47,-1,1,-1,-1
22,-1,36,32,265,91,-1,1,-1,-1
22,-1,116,124,233,176,-1,1,-1,-1
22,-1,352,0,39,44,-1,1,-1,-1
22,-1,0,260,37,48,-1,1,-1,-1
23,-1,37,32,265,91,-1,1,-1,-1
23,-1,115,123,231,175,-1,1,-1,-1
23,-1,352,0,38,43,-1,1,-1,-1
23,-1,0,259,37,48,-1,1,-1,-1
24,-1,37,32,265,91,-1,1,-1,-1
24,-1,116,124,231,174,-1,1,-1,-1
24,-1,352,0,38,42,-1,1,-1,-1
24,-1,0,257,37,49,-1,1,-1,-1
25,-1,37,31,265,92,-1,1,-1,-1
25,-1,116,124,229,173,-1,1,-1,-1
25,-1,352,0,37,41,-1,1,-1,-1
25,-1,0,257,37,50,-1,1,-1,-1
26,-1,38,31,265,92,-1,1,-1,-1
26,-1,116,124,229,173,-1,1,-1,-1
26,-1,352,0,37,40,-1,1,-1,-1
26,-1,0,255,37,51,-1,1,-1,-1
27,-1,38,31,265,93,-1,1,-1,-1
27,-1,117,125,229,172,-1,1,-1,-1
27,-1,352,0,36,38,-1,1,-1,-1
27,-1,0,256,37,52,-1,1,-1,-1
28,-1,38,31,265,93,-1,1,-1,-1
28,-1,117,125,227,171,-1,1,-1,-1
28,-1,352,0,35,37,-1,1,-1,-1
28,-1,0,254,37,53,-1,1,-1,-1
29,-1,39,30,265,94,-1,1,-1,-1
29,-1,117,125,227,171,-1,1,-1,-1
29,-1,352,0,35,36,-1,1,-1,-1
29,-1,0,254,38,53,-1,1,-1,-1
30,-1,39,30,265,94,-1,1,-1,-1
30,-1,117,125,227,170,-1,1,-1,-1
30,-1,352,0,34,35,-1,1,-1,-1
30,-1,0,253,38,54,-1,1,-1,-1
31,-1,39,30,265,94,-1,1,-1,-1
31,-1,118,124,225,169,-1,1,-1,-1
31,-1,352,0,34,34,-1,1,-1,-1
31,-1,0,251,38,55,-1,1,-1,-1
32,-1,40,30,265,95,-1,1,-1,-1
32,-1,118,125,225,168,-1,1,-1,-1
32,-1,352,0,33,33,-1,1,-1,-1
32,-1,0,251,38,56,-1,1,-1,-1
33,-1,40,29,265,95,-1,1,-1,-1
33,-1,117,126,224,168,-1,1,-1,-1
33,-1,352,0,32,32,-1,1,-1,-1
33,-1,0,250,38,57,-1,1,-1,-1
34,-1,40,29,265,96,-1,1,-1,-1
34,-1,117,125,224,167,-1,1,-1,-1
34,-1,352,0,32,31,-1,1,-1,-1
34,-1,0,250,38,58,-1,1,-1,-1
35,-1,41,29,264,96,-1,1,-1,-1
35,-1,118,126,223,166,-1,1,-1,-1
35,-1,352,0,31,29,-1,1,-1,-1
35,-1,0,249,38,59,-1,1,-1,-1
36,-1,41,29,264,96,-1,1,-1,-1
36,-1,117,126,222,165,-1,1,-1,-1
36,-1,352,0,31,28,-1,1,-1,-1
36,-1,0,248,38,59,-1,1,-1,-1
37,-1,41,28,264,97,-1,1,-1,-1
37,-1,119,126,221,165,-1,1,-1,-1
37,-1,352,0,30,27,-1,1,-1,-1
37,-1,0,247,38,60,-1,1,-1,-1
38,-1,42,28,264,97,-1,1,-1,-1
38,-1,119,126,221,164,-1,1,-1,-1
38,-1,352,0,28,26,-1,1,-1,-1
38,-1,0,245,38,61,-1,1,-1,-1
39,-1,42,28,264,98,-1,1,-1,-1
39,-1,118,126,220,163,-1,1,-1,-1
39,-1,352,0,28,25,-1,1,-1,-1
39,-1,0,245,38,62,-1,1,-1,-1
40,-1,42,28,264,98,-1,1,-1,-1
40,-1,119,127,219,163,-1,1,-1,-1
40,-1,352,0,28,24,-1,1,-1,-1
40,-1,0,244,39,63,-1,1,-1,-1
41,-1,43,27,264,98,-1,1,-1,-1
41,-1,118,127,218,162,-1,1,-1,-1
41,-1,352,0,28,23,-1,1,-1,-1
41,-1,0,244,39,64,-1,1,-1,-1
42,-1,43,27,264,99,-1,1,-1,-1
42,-1,118,127,218,161,-1,1,-1,-1
42,-1,352,0,27,22,-1,1,-1,-1
42,-1,0,243,39,64,-1,1,-1,-1
43,-1,43,27,264,99,-1,1,-1,-1
43,-1,119,127,217,160,-1,1,-1,-1
43,-1,352,0,26,20,-1,1,-1,-1
43,-1,0,241,39,65,-1,1,-1,-1
44,-1,44,27,264,100,-1,1,-1,-1
44,-1,119,127,216,160,-1,1,-1,-1
44,-1,352,0,26,19,-1,1,-1,-1
44,-1,0,241,39,66,-1,1,-1,-1
45,-1,44,26,264,100,-1,1,-1,-1
45,-1,120,126,215,159,-1,1,-1,-1
45,-1,352,0,25,18,-1,1,-1,-1
45,-1,0,240,39,67,-1,1,-1,-1
46,-1,44,26,264,100,-1,1,-1,-1
46,-1,120,128,215,158,-1,1,-1,-1
46,-1,352,0,25,17,-1,1,-1,-1
46,-1,0,240,39,68,-1,1,-1,-1
47,-1,45,26,264,101,-1,1,-1,-1
47,-1,120,127,214,157,-1,1,-1,-1
47,-1,352,0,24,16,-1,1,-1,-1
47,-1,0,239,39,69,-1,1,-1,-1
48,-1,45,26,264,101,-1,1,-1,-1
48,-1,120,127,213,157,-1,1,-1,-1
48,-1,352,0,23,15,-1,1,-1,-1
48,-1,0,237,39,69,-1,1,-1,-1
49,-1,45,25,264,102,-1,1,-1,-1
49,-1,119,128,212,156,-1,1,-1,-1
49,-1,352,0,23,14,-1,1,-1,-1
49,-1,0,237,39,70,-1,1,-1,-1
50,-1,46,25,264,102,-1,1,-1,-1
50,-1,121,128,212,155,-1,1,-1,-1
50,-1,352,0,22,13,-1,1,-1,-1
50,-1,0,235,39,71,-1,1,-1,-1
