1,-1,91,23,65,89,-1,1,-1,-1
2,-1,90,24,66,88,-1,1,-1,-1
3,-1,89,23,66,88,-1,1,-1,-1
4,-1,88,21,67,87,-1,1,-1,-1
5,-1,87,21,68,87,-1,1,-1,-1
6,-1,86,20,69,86,-1,1,-1,-1
7,-1,86,19,70,85,-1,1,-1,-1
8,-1,85,17,70,85,-1,1,-1,-1
9,-1,84,18,71,84,-1,1,-1,-1
10,-1,83,17,72,84,-1,1,-1,-1
11,-1,82,16,73,83,-1,1,-1,-1
12,-1,81,15,73,82,-1,1,-1,-1
13,-1,80,14,74,82,-1,1,-1,-1
13,-1,111,190,77,72,-1,1,-1,-1
13,-1,55,108,84,91,-1,1,-1,-1
14,-1,79,12,75,81,-1,1,-1,-1
14,-1,112,190,77,72,-1,1,-1,-1
14,-1,56,110,84,91,-1,1,-1,-1
15,-1,77,11,76,81,-1,1,-1,-1
15,-1,112,191,77,72,-1,1,-1,-1
15,-1,57,110,84,91,-1,1,-1,-1
16,-1,77,12,77,80,-1,1,-1,-1
16,-1,113,191,77,72,-1,1,-1,-1
16,-1,58,110,84,91,-1,1,-1,-1
16,-1,182,67,119,81,-1,1,-1,-1
16,-1,203,144,84,53,-1,1,-1,-1
16,-1,288,149,56,65,-1,1,-1,-1
17,-1,76,10,77,79,-1,1,-1,-1
17,-1,114,192,77,72,-1,1,-1,-1
17,-1,59,110,84,91,-1,1,-1,-1
17,-1,182,66,119,81,-1,1,-1,-1
17,-1,203,144,84,53,-1,1,-1,-1
17,-1,288,149,56,65,-1,1,-1,-1
18,-1,74,10,78,79,-1,1,-1,-1
18,-1,114,192,77,72,-1,1,-1,-1
18,-1,60,110,84,91,-1,1,-1,-1
18,-1,182,66,119,81,-1,1,-1,-1
18,-1,203,144,84,53,-1,1,-1,-1
18,-1,288,149,56,65,-1,1,-1,-1
19,-1,74,9,79,78,-1,1,-1,-1
19,-1,115,193,77,72,-1,1,-1,-1
19,-1,61,110,84,91,-1,1,-1,-1
19,-1,182,66,119,81,-1,1,-1,-1
19,-1,203,144,84,53,-1,1,-1,-1
19,-1,288,149,56,65,-1,1,-1,-1
20,-1,72,8,80,78,-1,1,-1,-1
20,-1,115,193,77,72,-1,1,-1,-1
20,-1,62,110,84,91,-1,1,-1,-1
20,-1,182,66,119,81,-1,1,-1,-1
20,-1,202,144,84,53,-1,1,-1,-1
20,-1,288,149,56,65,-1,1,-1,-1
21,-1,72,6,80,77,-1,1,-1,-1
21,-1,116,194,77,72,-1,1,-1,-1
21,-1,63,111,84,91,-1,1,-1,-1
21,-1,182,66,119,81,-1,1,-1,-1
21,-1,202,142,84,53,-1,1,-1,-1
21,-1,288,149,57,64,-1,1,-1,-1
21,-1,230,200,87,87,-1,1,-1,-1
22,-1,71,6,81,77,-1,1,-1,-1
22,-1,116,194,77,72,-1,1,-1,-1
22,-1,64,111,84,91,-1,1,-1,-1
22,-1,180,66,119,81,-1,1,-1,-1
22,-1,202,142,84,53,-1,1,-1,-1
22,-1,288,149,57,64,-1,1,-1,-1
22,-1,230,200,88,87,-1,1,-1,-1
23,-1,70,6,82,76,-1,1,-1,-1
23,-1,117,195,77,72,-1,1,-1,-1
23,-1,65,111,84,91,-1,1,-1,-1
23,-1,180,66,119,81,-1,1,-1,-1
23,-1,202,142,84,53,-1,1,-1,-1
23,-1,288,149,57,64,-1,1,-1,-1
23,-1,230,200,88,87,-1,1,-1,-1
24,-1,69,4,83,75,-1,1,-1,-1
24,-1,117,195,77,72,-1,1,-1,-1
24,-1,66,111,84,91,-1,1,-1,-1
24,-1,180,66,119,81,-1,1,-1,-1
24,-1,202,142,84,53,-1,1,-1,-1
24,-1,288,149,59,64,-1,1,-1,-1
24,-1,230,201,88,88,-1,1,-1,-1
25,-1,68,3,84,73,-1,1,-1,-1
25,-1,118,196,77,72,-1,1,-1,-1
25,-1,67,111,84,91,-1,1,-1,-1
25,-1,180,66,119,81,-1,1,-1,-1
25,-1,202,142,84,53,-1,1,-1,-1
25,-1,288,149,59,64,-1,1,-1,-1
25,-1,230,201,88,88,-1,1,-1,-1
26,-1,67,4,85,71,-1,1,-1,-1
26,-1,118,196,77,72,-1,1,-1,-1
26,-1,68,111,84,91,-1,1,-1,-1
26,-1,180,66,119,81,-1,1,-1,-1
26,-1,202,142,84,53,-1,1,-1,-1
26,-1,288,149,59,64,-1,1,-1,-1
26,-1,231,201,88,88,-1,1,-1,-1
27,-1,66,4,86,69,-1,1,-1,-1
27,-1,119,197,77,72,-1,1,-1,-1
27,-1,69,111,84,91,-1,1,-1,-1
27,-1,180,66,119,81,-1,1,-1,-1
27,-1,202,142,84,53,-1,1,-1,-1
27,-1,288,149,60,64,-1,1,-1,-1
27,-1,231,201,88,88,-1,1,-1,-1
28,-1,65,4,87,67,-1,1,-1,-1
28,-1,120,197,77,72,-1,1,-1,-1
28,-1,70,112,84,91,-1,1,-1,-1
28,-1,180,66,119,81,-1,1,-1,-1
28,-1,202,142,84,53,-1,1,-1,-1
28,-1,288,149,60,63,-1,1,-1,-1
28,-1,231,201,88,88,-1,1,-1,-1
29,-1,64,2,88,65,-1,1,-1,-1
29,-1,120,198,77,72,-1,1,-1,-1
29,-1,70,112,84,91,-1,1,-1,-1
29,-1,180,65,119,81,-1,1,-1,-1
29,-1,202,142,84,53,-1,1,-1,-1
29,-1,288,149,60,63,-1,1,-1,-1
29,-1,231,201,89,88,-1,1,-1,-1
30,-1,63,3,90,63,-1,1,-1,-1
30,-1,121,198,77,72,-1,1,-1,-1
30,-1,71,112,84,91,-1,1,-1,-1
30,-1,180,65,119,81,-1,1,-1,-1
30,-1,202,142,84,53,-1,1,-1,-1
30,-1,288,149,61,63,-1,1,-1,-1
30,-1,231,201,89,88,-1,1,-1,-1
31,-1,62,3,91,61,-1,1,-1,-1
31,-1,121,199,77,72,-1,1,-1,-1
31,-1,72,112,84,91,-1,1,-1,-1
31,-1,180,65,119,81,-1,1,-1,-1
31,-1,202,142,84,53,-1,1,-1,-1
31,-1,287,149,61,63,-1,1,-1,-1
31,-1,232,201,89,88,-1,1,-1,-1
32,-1,61,2,92,59,-1,1,-1,-1
32,-1,122,199,77,72,-1,1,-1,-1
32,-1,73,112,84,91,-1,1,-1,-1
32,-1,180,65,119,81,-1,1,-1,-1
32,-1,202,142,84,53,-1,1,-1,-1
32,-1,287,149,62,63,-1,1,-1,-1
32,-1,232,201,89,88,-1,1,-1,-1
33,-1,60,3,93,56,-1,1,-1,-1
33,-1,122,200,77,72,-1,1,-1,-1
33,-1,75,112,84,91,-1,1,-1,-1
33,-1,178,65,119,81,-1,1,-1,-1
33,-1,202,142,84,53,-1,1,-1,-1
33,-1,287,147,62,63,-1,1,-1,-1
33,-1,232,201,89,88,-1,1,-1,-1
34,-1,59,2,94,54,-1,1,-1,-1
34,-1,123,200,77,72,-1,1,-1,-1
34,-1,76,112,84,91,-1,1,-1,-1
34,-1,178,65,119,81,-1,1,-1,-1
34,-1,202,142,84,53,-1,1,-1,-1
34,-1,287,147,62,63,-1,1,-1,-1
34,-1,232,201,89,88,-1,1,-1,-1
35,-1,58,2,95,52,-1,1,-1,-1
35,-1,123,201,77,72,-1,1,-1,-1
35,-1,77,112,84,91,-1,1,-1,-1
35,-1,178,65,119,81,-1,1,-1,-1
35,-1,201,142,84,53,-1,1,-1,-1
35,-1,287,148,63,62,-1,1,-1,-1
35,-1,232,201,89,88,-1,1,-1,-1
36,-1,57,2,96,50,-1,1,-1,-1
36,-1,124,201,77,72,-1,1,-1,-1
36,-1,78,112,84,91,-1,1,-1,-1
36,-1,178,65,119,81,-1,1,-1,-1
