1,-1,0,0,59,82,-1,1,-1,-1
1,-1,105,92,111,160,-1,1,-1,-1
1,-1,215,0,65,125,-1,1,-1,-1
1,-1,282,0,118,174,-1,1,-1,-1
1,-1,3,144,161,176,-1,1,-1,-1
1,-1,255,198,145,122,-1,1,-1,-1
1,-1,143,0,113,68,-1,1,-1,-1
1,-1,175,121,104,190,-1,1,-1,-1
1,-1,254,119,100,133,-1,1,-1,-1
1,-1,91,0,131,111,-1,1,-1,-1
1,-1,0,247,51,73,-1,1,-1,-1
2,-1,0,0,59,82,-1,1,-1,-1
2,-1,105,92,110,160,-1,1,-1,-1
2,-1,215,0,65,125,-1,1,-1,-1
2,-1,282,0,118,175,-1,1,-1,-1
2,-1,3,144,161,176,-1,1,-1,-1
2,-1,256,198,144,121,-1,1,-1,-1
2,-1,143,0,113,68,-1,1,-1,-1
2,-1,175,121,104,190,-1,1,-1,-1
2,-1,254,119,100,133,-1,1,-1,-1
2,-1,91,0,131,111,-1,1,-1,-1
2,-1,0,247,51,73,-1,1,-1,-1
3,-1,0,0,59,83,-1,1,-1,-1
3,-1,105,92,110,160,-1,1,-1,-1
3,-1,215,0,65,125,-1,1,-1,-1
3,-1,283,0,117,176,-1,1,-1,-1
3,-1,3,144,161,176,-1,1,-1,-1
3,-1,257,200,143,120,-1,1,-1,-1
3,-1,143,0,113,68,-1,1,-1,-1
3,-1,175,120,104,191,-1,1,-1,-1
3,-1,254,119,100,133,-1,1,-1,-1
3,-1,91,0,131,111,-1,1,-1,-1
3,-1,0,248,51,72,-1,1,-1,-1
4,-1,0,0,59,83,-1,1,-1,-1
4,-1,105,91,110,159,-1,1,-1,-1
4,-1,215,0,65,125,-1,1,-1,-1
4,-1,283,0,117,176,-1,1,-1,-1
4,-1,3,144,161,176,-1,1,-1,-1
4,-1,257,201,143,119,-1,1,-1,-1
4,-1,143,0,113,68,-1,1,-1,-1
4,-1,175,120,104,191,-1,1,-1,-1
4,-1,254,119,100,133,-1,1,-1,-1
4,-1,91,0,131,111,-1,1,-1,-1
4,-1,0,248,51,72,-1,1,-1,-1
5,-1,0,0,59,83,-1,1,-1,-1
5,-1,105,91,110,159,-1,1,-1,-1
5,-1,215,0,65,125,-1,1,-1,-1
5,-1,283,0,117,177,-1,1,-1,-1
5,-1,3,144,161,176,-1,1,-1,-1
5,-1,258,202,142,118,-1,1,-1,-1
5,-1,143,0,113,68,-1,1,-1,-1
5,-1,175,120,104,191,-1,1,-1,-1
