1,1,202,10,106,134,1,-1,-1
2,1,202,10,106,134,1,-1,-1
3,1,202,10,106,134,1,-1,-1
4,1,202,10,106,134,1,-1,-1
5,1,202,10,107,133,1,-1,-1
6,1,202,9,107,133,1,-1,-1
7,1,202,9,107,133,1,-1,-1
8,1,202,9,107,133,1,-1,-1
9,1,202,9,108,133,1,-1,-1
10,1,202,9,108,133,1,-1,-1
11,1,202,9,108,133,1,-1,-1
12,1,202,9,108,133,1,-1,-1
13,1,202,9,109,133,1,-1,-1
14,1,202,9,109,132,1,-1,-1
15,1,202,9,109,132,1,-1,-1
16,1,202,9,109,132,1,-1,-1
17,1,202,9,110,132,1,-1,-1
18,1,202,9,110,132,1,-1,-1
19,1,202,9,110,132,1,-1,-1
20,1,202,8,110,132,1,-1,-1
21,1,202,8,111,132,1,-1,-1
22,1,202,8,111,132,1,-1,-1
23,1,202,8,111,131,1,-1,-1
24,1,202,8,111,131,1,-1,-1
25,1,202,8,112,131,1,-1,-1
26,1,202,8,112,131,1,-1,-1
27,1,202,8,112,131,1,-1,-1
28,1,202,8,112,131,1,-1,-1
29,1,202,8,113,131,1,-1,-1
30,1,202,8,113,131,1,-1,-1
31,1,202,8,113,131,1,-1,-1
32,1,202,8,113,130,1,-1,-1
33,1,202,8,114,130,1,-1,-1
34,1,202,7,114,130,1,-1,-1
35,1,202,7,114,130,1,-1,-1
36,1,202,7,114,130,1,-1,-1
37,1,202,7,115,130,1,-1,-1
38,1,202,7,115,130,1,-1,-1
39,1,202,7,115,130,1,-1,-1
40,1,202,7,115,130,1,-1,-1
41,1,202,7,116,129,1,-1,-1
42,1,202,7,116,129,1,-1,-1
43,1,202,7,116,129,1,-1,-1
44,1,202,7,116,129,1,-1,-1
45,1,201,7,117,129,1,-1,-1
46,1,201,7,117,129,1,-1,-1
47,1,201,7,117,129,1,-1,-1
48,1,201,7,117,129,1,-1,-1
49,1,201,6,118,129,1,-1,-1
50,1,201,6,118,128,1,-1,-1
51,1,201,6,118,128,1,-1,-1
52,1,201,6,118,128,1,-1,-1
53,1,201,6,119,128,1,-1,-1
54,1,201,6,119,128,1,-1,-1
55,1,201,6,119,128,1,-1,-1
56,1,201,6,119,128,1,-1,-1
57,1,201,6,120,128,1,-1,-1
58,1,201,6,120,127,1,-1,-1
59,1,201,6,120,127,1,-1,-1
60,1,201,6,120,127,1,-1,-1
61,1,201,6,121,127,1,-1,-1
62,1,201,6,121,127,1,-1,-1
63,1,201,5,121,127,1,-1,-1
64,1,201,5,121,127,1,-1,-1
65,1,201,5,122,127,1,-1,-1
66,1,201,5,122,127,1,-1,-1
67,1,201,5,122,126,1,-1,-1
68,1,201,5,122,126,1,-1,-1
69,1,201,5,123,126,1,-1,-1
70,1,201,5,123,126,1,-1,-1
71,1,201,5,123,126,1,-1,-1
72,1,201,5,123,126,1,-1,-1
73,1,201,5,124,126,1,-1,-1
74,1,201,5,124,126,1,-1,-1
75,1,201,5,124,126,1,-1,-1
76,1,201,5,124,125,1,-1,-1
77,1,201,4,125,125,1,-1,-1
78,1,201,4,125,125,1,-1,-1
79,1,201,4,125,125,1,-1,-1
80,1,201,4,125,125,1,-1,-1
81,1,201,4,126,125,1,-1,-1
82,1,201,4,126,125,1,-1,-1
83,1,201,4,126,125,1,-1,-1
84,1,201,4,126,125,1,-1,-1
85,1,201,4,127,124,1,-1,-1
86,1,201,4,127,124,1,-1,-1
87,1,201,4,127,124,1,-1,-1
88,1,201,4,127,124,1,-1,-1
89,1,201,4,128,124,1,-1,-1
90,1,201,4,128,124,1,-1,-1
91,1,201,4,128,124,1,-1,-1
92,1,201,3,128,124,1,-1,-1
93,1,201,3,129,124,1,-1,-1
94,1,201,3,129,123,1,-1,-1
95,1,201,3,129,123,1,-1,-1
96,1,201,3,129,123,1,-1,-1
97,1,200,3,129,124,1,-1,-1
98,1,200,3,128,124,1,-1,-1
99,1,200,3,128,124,1,-1,-1
100,1,200,3,128,124,1,-1,-1
101,1,200,3,128,124,1,-1,-1
102,1,200,3,128,124,1,-1,-1
103,1,200,3,127,124,1,-1,-1
104,1,200,3,127,125,1,-1,-1
105,1,200,3,127,125,1,-1,-1
106,1,200,2,127,125,1,-1,-1
107,1,200,2,126,125,1,-1,-1
108,1,200,2,126,125,1,-1,-1
109,1,200,2,126,125,1,-1,-1
110,1,200,2,126,125,1,-1,-1
111,1,200,2,125,126,1,-1,-1
112,1,200,2,125,126,1,-1,-1
113,1,200,2,125,126,1,-1,-1
114,1,200,2,125,126,1,-1,-1
115,1,200,2,124,126,1,-1,-1
116,1,200,2,124,126,1,-1,-1
117,1,200,2,124,127,1,-1,-1
118,1,200,2,124,127,1,-1,-1
119,1,200,2,123,127,1,-1,-1
120,1,200,1,123,127,1,-1,-1
121,1,200,1,123,127,1,-1,-1
122,1,200,1,123,127,1,-1,-1
123,1,200,1,122,127,1,-1,-1
124,1,200,1,122,128,1,-1,-1
125,1,200,1,122,128,1,-1,-1
126,1,200,1,122,128,1,-1,-1
127,1,200,1,121,128,1,-1,-1
128,1,200,1,121,128,1,-1,-1
129,1,200,1,121,128,1,-1,-1
130,1,200,1,121,128,1,-1,-1
131,1,200,1,120,129,1,-1,-1
132,1,200,1,120,129,1,-1,-1
133,1,200,1,120,129,1,-1,-1
134,1,200,0,120,129,1,-1,-1
135,1,200,0,119,129,1,-1,-1
136,1,200,0,119,129,1,-1,-1
137,1,200,0,119,129,1,-1,-1
138,1,200,0,119,130,1,-1,-1
139,1,200,0,118,130,1,-1,-1
140,1,200,0,118,130,1,-1,-1
141,1,200,0,118,130,1,-1,-1
142,1,200,0,118,130,1,-1,-1
143,1,200,0,118,129,1,-1,-1
144,1,200,0,119,129,1,-1,-1
145,1,199,0,119,128,1,-1,-1
146,1,199,0,119,128,1,-1,-1
147,1,199,0,119,127,1,-1,-1
148,1,199,0,120,127,1,-1,-1
