1,-1,52,24,204,149,-1,1,-1,-1
1,-1,351,0,49,40,-1,1,-1,-1
1,-1,347,66,53,131,-1,1,-1,-1
2,-1,52,24,204,149,-1,1,-1,-1
2,-1,352,0,48,40,-1,1,-1,-1
2,-1,346,66,54,131,-1,1,-1,-1
3,-1,52,24,204,149,-1,1,-1,-1
3,-1,353,0,47,40,-1,1,-1,-1
3,-1,346,66,54,131,-1,1,-1,-1
4,-1,52,24,204,149,-1,1,-1,-1
4,-1,354,0,46,40,-1,1,-1,-1
4,-1,346,66,54,131,-1,1,-1,-1
5,-1,52,24,204,149,-1,1,-1,-1
5,-1,355,0,45,41,-1,1,-1,-1
5,-1,346,66,54,131,-1,1,-1,-1
6,-1,52,24,204,149,-1,1,-1,-1
6,-1,356,0,44,41,-1,1,-1,-1
6,-1,346,65,54,131,-1,1,-1,-1
7,-1,52,24,204,149,-1,1,-1,-1
7,-1,357,0,43,41,-1,1,-1,-1
7,-1,346,65,54,131,-1,1,-1,-1
8,-1,52,24,204,149,-1,1,-1,-1
8,-1,358,0,42,41,-1,1,-1,-1
8,-1,346,65,54,131,-1,1,-1,-1
9,-1,52,23,204,149,-1,1,-1,-1
9,-1,359,0,41,41,-1,1,-1,-1
9,-1,346,63,54,131,-1,1,-1,-1
10,-1,52,23,204,149,-1,1,-1,-1
10,-1,360,0,40,41,-1,1,-1,-1
10,-1,345,64,55,132,-1,1,-1,-1
11,-1,52,23,204,149,-1,1,-1,-1
11,-1,361,0,39,41,-1,1,-1,-1
11,-1,345,64,55,132,-1,1,-1,-1
12,-1,52,23,204,149,-1,1,-1,-1
12,-1,362,0,38,41,-1,1,-1,-1
12,-1,345,63,55,132,-1,1,-1,-1
12,-1,79,131,204,175,-1,1,-1,-1
13,-1,52,23,204,149,-1,1,-1,-1
13,-1,363,0,37,42,-1,1,-1,-1
13,-1,345,63,55,132,-1,1,-1,-1
13,-1,79,131,204,174,-1,1,-1,-1
14,-1,52,23,204,149,-1,1,-1,-1
14,-1,364,0,36,42,-1,1,-1,-1
14,-1,345,63,55,132,-1,1,-1,-1
14,-1,79,131,204,174,-1,1,-1,-1
15,-1,52,23,204,149,-1,1,-1,-1
15,-1,365,0,35,42,-1,1,-1,-1
15,-1,345,63,55,132,-1,1,-1,-1
15,-1,79,131,204,174,-1,1,-1,-1
16,-1,52,23,204,149,-1,1,-1,-1
16,-1,366,0,34,42,-1,1,-1,-1
16,-1,345,62,55,132,-1,1,-1,-1
16,-1,79,131,204,174,-1,1,-1,-1
17,-1,52,23,204,149,-1,1,-1,-1
17,-1,367,0,33,42,-1,1,-1,-1
17,-1,344,62,56,132,-1,1,-1,-1
17,-1,79,131,204,174,-1,1,-1,-1
18,-1,52,23,204,149,-1,1,-1,-1
18,-1,368,0,32,42,-1,1,-1,-1
18,-1,344,62,56,132,-1,1,-1,-1
18,-1,78,131,204,174,-1,1,-1,-1
19,-1,52,23,204,149,-1,1,-1,-1
19,-1,369,0,31,42,-1,1,-1,-1
19,-1,344,61,56,133,-1,1,-1,-1
19,-1,78,131,204,174,-1,1,-1,-1
20,-1,52,23,204,149,-1,1,-1,-1
20,-1,370,0,30,43,-1,1,-1,-1
20,-1,344,61,56,133,-1,1,-1,-1
20,-1,78,130,204,174,-1,1,-1,-1
21,-1,52,23,204,149,-1,1,-1,-1
21,-1,371,0,28,43,-1,1,-1,-1
21,-1,344,61,56,133,-1,1,-1,-1
21,-1,78,130,206,174,-1,1,-1,-1
22,-1,52,23,204,149,-1,1,-1,-1
22,-1,372,0,28,43,-1,1,-1,-1
22,-1,344,60,56,133,-1,1,-1,-1
22,-1,78,130,206,174,-1,1,-1,-1
23,-1,52,23,204,149,-1,1,-1,-1
23,-1,373,0,27,43,-1,1,-1,-1
23,-1,344,60,56,133,-1,1,-1,-1
23,-1,77,129,206,173,-1,1,-1,-1
24,-1,52,23,204,149,-1,1,-1,-1
24,-1,374,0,26,43,-1,1,-1,-1
24,-1,344,60,56,133,-1,1,-1,-1
24,-1,77,129,206,173,-1,1,-1,-1
25,-1,52,23,204,149,-1,1,-1,-1
25,-1,375,0,25,43,-1,1,-1,-1
25,-1,343,59,56,133,-1,1,-1,-1
25,-1,77,129,206,173,-1,1,-1,-1
26,-1,52,23,204,149,-1,1,-1,-1
26,-1,376,0,24,43,-1,1,-1,-1
26,-1,343,59,56,133,-1,1,-1,-1
26,-1,77,129,206,173,-1,1,-1,-1
27,-1,52,23,204,149,-1,1,-1,-1
27,-1,377,0,23,44,-1,1,-1,-1
27,-1,343,59,56,134,-1,1,-1,-1
27,-1,77,129,206,173,-1,1,-1,-1
28,-1,52,23,204,149,-1,1,-1,-1
28,-1,378,0,22,44,-1,1,-1,-1
28,-1,343,59,56,134,-1,1,-1,-1
28,-1,76,129,206,173,-1,1,-1,-1
29,-1,52,23,204,149,-1,1,-1,-1
29,-1,379,0,21,44,-1,1,-1,-1
29,-1,343,58,56,134,-1,1,-1,-1
